name_coin,symbol_coin,id,uuid,number_of_markets,volume,market_cap,total_supply,price,percent_change_24hr,timestamp
Huobi Token,HT,0,DXwP4wF9ksbBO,0,7599938,1848736445,0,3.6974729055817446,-1.24,1682040495
Frax Share,FXS,0,3nNpuxHJ8,0,35683061,1610283933,0,9.207057859809701,1.23,1682040495
VeChain,VET,0,FEbS54wxo4oIl,0,70653049,1567234570,0,0.02347539195982718,-3.62,1682040495
Hedera,HBAR,0,jad286TjB,0,62355319,1550983201,0,0.0626958196536307,-1.54,1682040495
Trust Wallet Token,TWT,0,Hm3OlynlC,0,28916434,1527718970,0,1.2584195344735656,-2.64,1682040495
The Sandbox,SAND,0,pxtKbG5rg,0,71118824,1463322681,0,0.6234929274919979,-4.02,1682040495
Aptos,APT,0,HGYj5JCv5,0,218406618,1459794488,0,11.229188369438427,-2.99,1682040495
Frax,FRAX,0,KfWtaeV1W,0,3340887,1421682313,0,1.0119150450264716,0.19,1682040495
Algorand,ALGO,0,TpHE2IShQw-sJ,0,150910599,1388531756,0,0.192046040796339,-4.65,1682040495
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,10439017,1356433548,0,1.3564335476837044,6.31,1682040495
Decentraland,MANA,0,tEf7-dnwV3BXS,0,125563327,1311442230,0,0.5979639758688671,-4.46,1682040495
EnergySwap,ENS,0,SbWqqTui-,0,6436635,1310751379,0,13.107513789077906,-2.74,1682040495
NEAR Protocol,NEAR,0,DCrsaMv68,0,143972932,1261556469,0,2.0754597893230766,-5.09,1682040495
PancakeSwap,CAKE,0,ncYFcP709,0,36763563,1188158694,0,3.4174835806478665,-2.00,1682040495
Cronos,CRO,0,65PHZTpmE55b,0,28952383,1119109971,0,0.06845682672245121,-0.29,1682040495
Baby Doge Coin,BABYDOGE,0,JY1_q2c0g,0,21688804,1099134237,0,3.112466115e-9,-9.08,1682040495
Bitcoin,BTC,0,Qwsogvtv82FCd,0,19378935074,548747262378,0,28551.348217151666,-2.15,1682040501
Ethereum,ETH,0,razxDUgYGNAdQ,0,12284098513,240284304930,0,1969.1248254017792,0.14,1682040501
Tether USD,USDT,0,HIVsRcGKkPFtW,0,73288929301,66204693788,0,1.01288216413202,0.12,1682040501
BNB,BNB,0,WcwrkfNI4FUAe,0,528362377,46153445990,0,323.1684296539894,-1.77,1682040501
USDC,USDC,0,aKzUVe4Hh_CON,0,3381035837,44259808113,0,1.0110062763557575,0.04,1682040501
XRP,XRP,0,-l8Mn2pVlRs-p,0,1713254494,24093929983,0,0.4790166136829472,-3.90,1682040501
Cardano,ADA,0,qzawljRxB5bYu,0,447391225,14238212815,0,0.406283474168745,-4.04,1682040501
OKB,OKB,0,PDKcptVnzJTmN,0,70612398,12939553801,0,53.589919163296024,-1.05,1682040501
Dogecoin,DOGE,0,a91GCGd_u96cF,0,2245892333,11634663667,0,0.08502525052415034,-8.38,1682040501
Polygon,MATIC,0,uW2tk-ILY0ii,0,352347414,9790318799,0,1.0630194690713648,-3.46,1682040501
Solana,SOL,0,zNZHO_Sjf,0,613883889,8175323394,0,22.511791905672627,-3.08,1682040501
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,248250465,7881923657,0,1989.9080020651102,2.50,1682040501
Chainlink,LINK,0,VLqpJwogdhHNb,0,394979536,7638556383,0,7.63924792617411,-3.54,1682040501
Polkadot,DOT,0,25W7FG7om,0,286541268,7554656720,0,6.202500656027939,-3.93,1682040501
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,3179951396,6670355882,0,1.0133003917306318,0.03,1682040501
Litecoin,LTC,0,D7B1x_ks7WhV5,0,807424353,6464315820,0,91.21975168054448,-0.41,1682040501
Shiba Inu,SHIB,0,xz24e0BjL,0,336627602,6371349599,0,0.000010807249454766,-2.60,1682040501
TRON,TRX,0,qUhEFk1I61atv,0,314023451,6125614673,0,0.0664755049833844,-1.10,1682040501
Avalanche,AVAX,0,dvUj0CzDZ,0,360795679,5603260919,0,18.63275237539735,-3.21,1682040501
Dai,DAI,0,MoTuySvg7,0,72686200,5040075276,0,1.0112153713997794,-0.05,1682040501
Uniswap,UNI,0,_H5FVG9iW,0,94449637,4724397766,0,5.881112736578665,-1.10,1682040501
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,37179144,4567737667,0,28585.525973724474,-2.01,1682040501
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,196843487,3795164966,0,11.532037513520473,-3.64,1682040501
Toncoin,TON,0,67YlI0K1b,0,24379072,3384882294,0,2.2970290607716204,-0.25,1682040501
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,10721001,3125461101,0,2211.9356337700538,3.50,1682040501
Monero,XMR,0,3mVx2FX_iJFp5,0,104308305,2840577157,0,156.01733847700027,-0.36,1682040501
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,307699322,2814994748,0,20.370960348877997,-1.58,1682040501
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,68196585,2587168152,0,5.961909632232022,-4.21,1682040501
Lido DAO Token,LDO,0,Pe93bIOD2,0,80119041,2549665108,0,2.179475278903263,-4.66,1682040501
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,207023045,2389260715,0,124.88687331175785,-1.76,1682040501
Immutable X,IMX,0,Z96jIvLU7,0,45825485,1979837927,0,0.9899189650906407,-5.80,1682040501
Stellar,XLM,0,f3iaFeCKEmkaZ,0,79122012,1953591670,0,0.09668602069055987,-2.15,1682040501
ARBITRUM,ARB,0,1Uo6s62Oc,0,1163156334,1870051660,0,1.4667071844188309,-4.78,1682040501
Filecoin,FIL,0,ymQub4fuB,0,287167289,1853612889,0,5.662097338220757,-2.65,1682040501
Huobi Token,HT,0,DXwP4wF9ksbBO,0,7599938,1848736445,0,3.6974729055817446,-1.24,1682040501
Frax Share,FXS,0,3nNpuxHJ8,0,35683061,1610283933,0,9.207057859809701,1.23,1682040501
VeChain,VET,0,FEbS54wxo4oIl,0,70653049,1567234570,0,0.02347539195982718,-3.62,1682040501
Hedera,HBAR,0,jad286TjB,0,62355319,1550983201,0,0.0626958196536307,-1.54,1682040501
Trust Wallet Token,TWT,0,Hm3OlynlC,0,28916434,1527718970,0,1.2584195344735656,-2.64,1682040501
The Sandbox,SAND,0,pxtKbG5rg,0,71118824,1463322681,0,0.6234929274919979,-4.02,1682040501
Aptos,APT,0,HGYj5JCv5,0,218406618,1459794488,0,11.229188369438427,-2.99,1682040501
Frax,FRAX,0,KfWtaeV1W,0,3340887,1421682313,0,1.0119150450264716,0.19,1682040501
Algorand,ALGO,0,TpHE2IShQw-sJ,0,150910599,1388531756,0,0.192046040796339,-4.65,1682040501
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,10439017,1356433548,0,1.3564335476837044,6.31,1682040501
Decentraland,MANA,0,tEf7-dnwV3BXS,0,125563327,1311442230,0,0.5979639758688671,-4.46,1682040501
EnergySwap,ENS,0,SbWqqTui-,0,6436635,1310751379,0,13.107513789077906,-2.74,1682040501
NEAR Protocol,NEAR,0,DCrsaMv68,0,143972932,1261556469,0,2.0754597893230766,-5.09,1682040501
PancakeSwap,CAKE,0,ncYFcP709,0,36763563,1188158694,0,3.4174835806478665,-2.00,1682040501
Cronos,CRO,0,65PHZTpmE55b,0,28952383,1119109971,0,0.06845682672245121,-0.29,1682040501
Baby Doge Coin,BABYDOGE,0,JY1_q2c0g,0,21688804,1099134237,0,3.112466115e-9,-9.08,1682040501
Bitcoin,BTC,0,Qwsogvtv82FCd,0,19378935074,548747262378,0,28551.348217151666,-2.15,1682040506
Ethereum,ETH,0,razxDUgYGNAdQ,0,12284098513,240284304930,0,1969.1248254017792,0.14,1682040506
Tether USD,USDT,0,HIVsRcGKkPFtW,0,73288929301,66204693788,0,1.01288216413202,0.12,1682040506
BNB,BNB,0,WcwrkfNI4FUAe,0,528362377,46153445990,0,323.1684296539894,-1.77,1682040506
USDC,USDC,0,aKzUVe4Hh_CON,0,3381035837,44259808113,0,1.0110062763557575,0.04,1682040506
XRP,XRP,0,-l8Mn2pVlRs-p,0,1713254494,24093929983,0,0.4790166136829472,-3.90,1682040506
Cardano,ADA,0,qzawljRxB5bYu,0,447391225,14238212815,0,0.406283474168745,-4.04,1682040506
OKB,OKB,0,PDKcptVnzJTmN,0,70612398,12939553801,0,53.589919163296024,-1.05,1682040506
Dogecoin,DOGE,0,a91GCGd_u96cF,0,2245892333,11634663667,0,0.08502525052415034,-8.38,1682040506
Polygon,MATIC,0,uW2tk-ILY0ii,0,352347414,9790318799,0,1.0630194690713648,-3.46,1682040506
Solana,SOL,0,zNZHO_Sjf,0,613883889,8175323394,0,22.511791905672627,-3.08,1682040506
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,248250465,7881923657,0,1989.9080020651102,2.50,1682040506
Chainlink,LINK,0,VLqpJwogdhHNb,0,394979536,7638556383,0,7.63924792617411,-3.54,1682040506
Polkadot,DOT,0,25W7FG7om,0,286541268,7554656720,0,6.202500656027939,-3.93,1682040506
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,3179951396,6670355882,0,1.0133003917306318,0.03,1682040506
Litecoin,LTC,0,D7B1x_ks7WhV5,0,807424353,6464315820,0,91.21975168054448,-0.41,1682040506
Shiba Inu,SHIB,0,xz24e0BjL,0,336627602,6371349599,0,0.000010807249454766,-2.60,1682040506
TRON,TRX,0,qUhEFk1I61atv,0,314023451,6125614673,0,0.0664755049833844,-1.10,1682040506
Avalanche,AVAX,0,dvUj0CzDZ,0,360795679,5603260919,0,18.63275237539735,-3.21,1682040506
Dai,DAI,0,MoTuySvg7,0,72686200,5040075276,0,1.0112153713997794,-0.05,1682040506
Uniswap,UNI,0,_H5FVG9iW,0,94449637,4724397766,0,5.881112736578665,-1.10,1682040506
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,37179144,4567737667,0,28585.525973724474,-2.01,1682040506
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,196843487,3795164966,0,11.532037513520473,-3.64,1682040506
Toncoin,TON,0,67YlI0K1b,0,24379072,3384882294,0,2.2970290607716204,-0.25,1682040506
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,10721001,3125461101,0,2211.9356337700538,3.50,1682040506
Monero,XMR,0,3mVx2FX_iJFp5,0,104308305,2840577157,0,156.01733847700027,-0.36,1682040506
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,307699322,2814994748,0,20.370960348877997,-1.58,1682040506
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,68196585,2587168152,0,5.961909632232022,-4.21,1682040506
Lido DAO Token,LDO,0,Pe93bIOD2,0,80119041,2549665108,0,2.179475278903263,-4.66,1682040506
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,207023045,2389260715,0,124.88687331175785,-1.76,1682040506
Immutable X,IMX,0,Z96jIvLU7,0,45825485,1979837927,0,0.9899189650906407,-5.80,1682040506
Stellar,XLM,0,f3iaFeCKEmkaZ,0,79122012,1953591670,0,0.09668602069055987,-2.15,1682040506
ARBITRUM,ARB,0,1Uo6s62Oc,0,1163156334,1870051660,0,1.4667071844188309,-4.78,1682040506
Filecoin,FIL,0,ymQub4fuB,0,287167289,1853612889,0,5.662097338220757,-2.65,1682040506
Huobi Token,HT,0,DXwP4wF9ksbBO,0,7599938,1848736445,0,3.6974729055817446,-1.24,1682040506
Frax Share,FXS,0,3nNpuxHJ8,0,35683061,1610283933,0,9.207057859809701,1.23,1682040506
VeChain,VET,0,FEbS54wxo4oIl,0,70653049,1567234570,0,0.02347539195982718,-3.62,1682040506
Hedera,HBAR,0,jad286TjB,0,62355319,1550983201,0,0.0626958196536307,-1.54,1682040506
Trust Wallet Token,TWT,0,Hm3OlynlC,0,28916434,1527718970,0,1.2584195344735656,-2.64,1682040506
The Sandbox,SAND,0,pxtKbG5rg,0,71118824,1463322681,0,0.6234929274919979,-4.02,1682040506
Aptos,APT,0,HGYj5JCv5,0,218406618,1459794488,0,11.229188369438427,-2.99,1682040506
Frax,FRAX,0,KfWtaeV1W,0,3340887,1421682313,0,1.0119150450264716,0.19,1682040506
Algorand,ALGO,0,TpHE2IShQw-sJ,0,150910599,1388531756,0,0.192046040796339,-4.65,1682040506
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,10439017,1356433548,0,1.3564335476837044,6.31,1682040506
Decentraland,MANA,0,tEf7-dnwV3BXS,0,125563327,1311442230,0,0.5979639758688671,-4.46,1682040506
EnergySwap,ENS,0,SbWqqTui-,0,6436635,1310751379,0,13.107513789077906,-2.74,1682040506
NEAR Protocol,NEAR,0,DCrsaMv68,0,143972932,1261556469,0,2.0754597893230766,-5.09,1682040506
PancakeSwap,CAKE,0,ncYFcP709,0,36763563,1188158694,0,3.4174835806478665,-2.00,1682040506
Cronos,CRO,0,65PHZTpmE55b,0,28952383,1119109971,0,0.06845682672245121,-0.29,1682040506
Baby Doge Coin,BABYDOGE,0,JY1_q2c0g,0,21688804,1099134237,0,3.112466115e-9,-9.08,1682040506
Bitcoin,BTC,0,Qwsogvtv82FCd,0,19317117536,548747387680,0,28551.354736615554,-2.14,1682040544
Ethereum,ETH,0,razxDUgYGNAdQ,0,13317790006,240281293684,0,1969.1001483035973,0.16,1682040544
Tether USD,USDT,0,HIVsRcGKkPFtW,0,73289235967,66206887109,0,1.0129157202941939,0.12,1682040544
BNB,BNB,0,WcwrkfNI4FUAe,0,528842433,46158095402,0,323.20098504223233,-1.75,1682040544
USDC,USDC,0,aKzUVe4Hh_CON,0,3383372614,44260034228,0,1.011011441395473,0.04,1682040544
XRP,XRP,0,-l8Mn2pVlRs-p,0,1760171278,24091886436,0,0.4789759854943003,-3.89,1682040544
Cardano,ADA,0,qzawljRxB5bYu,0,447453607,14238247707,0,0.40628446978899496,-4.03,1682040544
OKB,OKB,0,PDKcptVnzJTmN,0,71178195,12941531260,0,53.59810892475432,-1.10,1682040544
Dogecoin,DOGE,0,a91GCGd_u96cF,0,2455639952,11633624130,0,0.08501765366162813,-8.36,1682040544
Polygon,MATIC,0,uW2tk-ILY0ii,0,348225983,9789127707,0,1.0628901419603312,-3.46,1682040544
Solana,SOL,0,zNZHO_Sjf,0,613955181,8175143089,0,22.511295412544317,-3.06,1682040544
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,258161973,7818345153,0,1973.8787813351514,1.68,1682040544
Chainlink,LINK,0,VLqpJwogdhHNb,0,385251875,7637911182,0,7.63860266615877,-3.54,1682040544
Polkadot,DOT,0,25W7FG7om,0,285465166,7554548838,0,6.20241208254488,-3.93,1682040544
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,4043743073,6670710473,0,1.0133542580204575,0.04,1682040544
Litecoin,LTC,0,D7B1x_ks7WhV5,0,755098957,6463092954,0,91.20249547900812,-0.40,1682040544
Shiba Inu,SHIB,0,xz24e0BjL,0,287646901,6370384916,0,0.000010805613133076,-2.60,1682040544
TRON,TRX,0,qUhEFk1I61atv,0,307827670,6124207652,0,0.06646023592042159,-1.11,1682040544
Avalanche,AVAX,0,dvUj0CzDZ,0,406559466,5604138015,0,18.63566901668067,-3.18,1682040544
Dai,DAI,0,MoTuySvg7,0,82466404,5040707542,0,1.011342226012213,-0.01,1682040544
Uniswap,UNI,0,_H5FVG9iW,0,94102267,4723619272,0,5.880143637196307,-1.02,1682040544
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,38022727,4567247021,0,28582.45544470586,-2.04,1682040544
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,190499057,3794629241,0,11.530409653464138,-3.65,1682040544
Toncoin,TON,0,67YlI0K1b,0,24362212,3385228853,0,2.2972642404486536,-0.23,1682040544
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,11144362,3140368200,0,2222.4856108277218,3.99,1682040544
Monero,XMR,0,3mVx2FX_iJFp5,0,93412285,2840649979,0,156.0213382231044,-0.36,1682040544
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,307561152,2814886662,0,20.370178177052065,-1.57,1682040544
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,64496605,2586873591,0,5.961230840143832,-4.21,1682040544
Lido DAO Token,LDO,0,Pe93bIOD2,0,79278923,2548996418,0,2.1789036772301857,-4.65,1682040544
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,159699685,2388426981,0,124.84329394735371,-1.75,1682040544
Immutable X,IMX,0,Z96jIvLU7,0,51092989,1979426802,0,0.9897134026043785,-5.79,1682040544
Stellar,XLM,0,f3iaFeCKEmkaZ,0,68121651,1953455981,0,0.09667930528563,-2.14,1682040544
ARBITRUM,ARB,0,1Uo6s62Oc,0,1094697638,1869947433,0,1.4666254378100012,-4.78,1682040544
Filecoin,FIL,0,ymQub4fuB,0,340613876,1852934943,0,5.660026467767496,-2.68,1682040544
Huobi Token,HT,0,DXwP4wF9ksbBO,0,8222006,1848935114,0,3.6978702453368655,-1.23,1682040544
Frax Share,FXS,0,3nNpuxHJ8,0,38281651,1610228066,0,9.206738432811134,1.26,1682040544
VeChain,VET,0,FEbS54wxo4oIl,0,103685557,1567203072,0,0.023474920168396005,-3.63,1682040544
Hedera,HBAR,0,jad286TjB,0,47000139,1551034779,0,0.06269790462317863,-1.54,1682040544
Trust Wallet Token,TWT,0,Hm3OlynlC,0,29595205,1527713171,0,1.25841475779303,-2.64,1682040544
The Sandbox,SAND,0,pxtKbG5rg,0,70293597,1463324791,0,0.6234938265245891,-3.99,1682040544
Aptos,APT,0,HGYj5JCv5,0,217688151,1459582356,0,11.227556585077892,-2.99,1682040544
Frax,FRAX,0,KfWtaeV1W,0,3426823,1420377613,0,1.0109863947669826,0.09,1682040544
Algorand,ALGO,0,TpHE2IShQw-sJ,0,150213419,1388246598,0,0.19200660106390793,-4.65,1682040544
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,13113830,1355951865,0,1.3559518649374211,6.29,1682040544
Decentraland,MANA,0,tEf7-dnwV3BXS,0,124780874,1311216186,0,0.5978609089260859,-4.47,1682040544
EnergySwap,ENS,0,SbWqqTui-,0,6436635,1310751379,0,13.107513789077906,-2.74,1682040544
NEAR Protocol,NEAR,0,DCrsaMv68,0,138651779,1261461603,0,2.075303719663818,-5.09,1682040544
PancakeSwap,CAKE,0,ncYFcP709,0,39003006,1188025147,0,3.4170994636377072,-2.00,1682040544
Cronos,CRO,0,65PHZTpmE55b,0,29723533,1118988572,0,0.06844940064876162,-0.28,1682040544
Baby Doge Coin,BABYDOGE,0,JY1_q2c0g,0,27079574,1100172193,0,3.115405342e-9,-8.68,1682040544
Bitcoin,BTC,0,Qwsogvtv82FCd,0,19317117536,548747387680,0,28551.354736615554,-2.14,1682040549
Ethereum,ETH,0,razxDUgYGNAdQ,0,13317790006,240281293684,0,1969.1001483035973,0.16,1682040549
Tether USD,USDT,0,HIVsRcGKkPFtW,0,73289235967,66206887109,0,1.0129157202941939,0.12,1682040549
BNB,BNB,0,WcwrkfNI4FUAe,0,528842433,46158095402,0,323.20098504223233,-1.75,1682040549
USDC,USDC,0,aKzUVe4Hh_CON,0,3383372614,44260034228,0,1.011011441395473,0.04,1682040549
XRP,XRP,0,-l8Mn2pVlRs-p,0,1760171278,24091886436,0,0.4789759854943003,-3.89,1682040549
Cardano,ADA,0,qzawljRxB5bYu,0,447453607,14238247707,0,0.40628446978899496,-4.03,1682040549
OKB,OKB,0,PDKcptVnzJTmN,0,71178195,12941531260,0,53.59810892475432,-1.10,1682040549
Dogecoin,DOGE,0,a91GCGd_u96cF,0,2455639952,11633624130,0,0.08501765366162813,-8.36,1682040549
Polygon,MATIC,0,uW2tk-ILY0ii,0,348225983,9789127707,0,1.0628901419603312,-3.46,1682040549
Solana,SOL,0,zNZHO_Sjf,0,613955181,8175143089,0,22.511295412544317,-3.06,1682040549
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,258161973,7818345153,0,1973.8787813351514,1.68,1682040549
Chainlink,LINK,0,VLqpJwogdhHNb,0,385251875,7637911182,0,7.63860266615877,-3.54,1682040549
Polkadot,DOT,0,25W7FG7om,0,285465166,7554548838,0,6.20241208254488,-3.93,1682040549
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,4043743073,6670710473,0,1.0133542580204575,0.04,1682040549
Litecoin,LTC,0,D7B1x_ks7WhV5,0,755098957,6463092954,0,91.20249547900812,-0.40,1682040549
Shiba Inu,SHIB,0,xz24e0BjL,0,287646901,6370384916,0,0.000010805613133076,-2.60,1682040549
TRON,TRX,0,qUhEFk1I61atv,0,307827670,6124207652,0,0.06646023592042159,-1.11,1682040549
Avalanche,AVAX,0,dvUj0CzDZ,0,406559466,5604138015,0,18.63566901668067,-3.18,1682040549
Dai,DAI,0,MoTuySvg7,0,82466404,5040707542,0,1.011342226012213,-0.01,1682040549
Uniswap,UNI,0,_H5FVG9iW,0,94102267,4723619272,0,5.880143637196307,-1.02,1682040549
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,38022727,4567247021,0,28582.45544470586,-2.04,1682040549
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,190499057,3794629241,0,11.530409653464138,-3.65,1682040549
Toncoin,TON,0,67YlI0K1b,0,24362212,3385228853,0,2.2972642404486536,-0.23,1682040549
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,11144362,3140368200,0,2222.4856108277218,3.99,1682040549
Monero,XMR,0,3mVx2FX_iJFp5,0,93412285,2840649979,0,156.0213382231044,-0.36,1682040549
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,307561152,2814886662,0,20.370178177052065,-1.57,1682040549
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,64496605,2586873591,0,5.961230840143832,-4.21,1682040549
Lido DAO Token,LDO,0,Pe93bIOD2,0,79278923,2548996418,0,2.1789036772301857,-4.65,1682040549
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,159699685,2388426981,0,124.84329394735371,-1.75,1682040549
Immutable X,IMX,0,Z96jIvLU7,0,51092989,1979426802,0,0.9897134026043785,-5.79,1682040549
Stellar,XLM,0,f3iaFeCKEmkaZ,0,68121651,1953455981,0,0.09667930528563,-2.14,1682040549
ARBITRUM,ARB,0,1Uo6s62Oc,0,1094697638,1869947433,0,1.4666254378100012,-4.78,1682040549
Filecoin,FIL,0,ymQub4fuB,0,340613876,1852934943,0,5.660026467767496,-2.68,1682040549
Huobi Token,HT,0,DXwP4wF9ksbBO,0,8222006,1848935114,0,3.6978702453368655,-1.23,1682040549
Frax Share,FXS,0,3nNpuxHJ8,0,38281651,1610228066,0,9.206738432811134,1.26,1682040549
VeChain,VET,0,FEbS54wxo4oIl,0,103685557,1567203072,0,0.023474920168396005,-3.63,1682040549
Hedera,HBAR,0,jad286TjB,0,47000139,1551034779,0,0.06269790462317863,-1.54,1682040549
Trust Wallet Token,TWT,0,Hm3OlynlC,0,29595205,1527713171,0,1.25841475779303,-2.64,1682040549
The Sandbox,SAND,0,pxtKbG5rg,0,70293597,1463324791,0,0.6234938265245891,-3.99,1682040549
Aptos,APT,0,HGYj5JCv5,0,217688151,1459582356,0,11.227556585077892,-2.99,1682040549
Frax,FRAX,0,KfWtaeV1W,0,3426823,1420377613,0,1.0109863947669826,0.09,1682040549
Algorand,ALGO,0,TpHE2IShQw-sJ,0,150213419,1388246598,0,0.19200660106390793,-4.65,1682040549
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,13113830,1355951865,0,1.3559518649374211,6.29,1682040549
Decentraland,MANA,0,tEf7-dnwV3BXS,0,124780874,1311216186,0,0.5978609089260859,-4.47,1682040549
EnergySwap,ENS,0,SbWqqTui-,0,6436635,1310751379,0,13.107513789077906,-2.74,1682040549
NEAR Protocol,NEAR,0,DCrsaMv68,0,138651779,1261461603,0,2.075303719663818,-5.09,1682040549
PancakeSwap,CAKE,0,ncYFcP709,0,39003006,1188025147,0,3.4170994636377072,-2.00,1682040549
Cronos,CRO,0,65PHZTpmE55b,0,29723533,1118988572,0,0.06844940064876162,-0.28,1682040549
Baby Doge Coin,BABYDOGE,0,JY1_q2c0g,0,27079574,1100172193,0,3.115405342e-9,-8.68,1682040549
Bitcoin,BTC,0,Qwsogvtv82FCd,0,19317117536,548747387680,0,28551.354736615554,-2.14,1682040555
Ethereum,ETH,0,razxDUgYGNAdQ,0,13317790006,240281293684,0,1969.1001483035973,0.16,1682040555
Tether USD,USDT,0,HIVsRcGKkPFtW,0,73289235967,66206887109,0,1.0129157202941939,0.12,1682040555
BNB,BNB,0,WcwrkfNI4FUAe,0,528842433,46158095402,0,323.20098504223233,-1.75,1682040555
USDC,USDC,0,aKzUVe4Hh_CON,0,3383372614,44260034228,0,1.011011441395473,0.04,1682040555
XRP,XRP,0,-l8Mn2pVlRs-p,0,1760171278,24091886436,0,0.4789759854943003,-3.89,1682040555
Cardano,ADA,0,qzawljRxB5bYu,0,447453607,14238247707,0,0.40628446978899496,-4.03,1682040555
OKB,OKB,0,PDKcptVnzJTmN,0,71178195,12941531260,0,53.59810892475432,-1.10,1682040555
Dogecoin,DOGE,0,a91GCGd_u96cF,0,2455639952,11633624130,0,0.08501765366162813,-8.36,1682040555
Polygon,MATIC,0,uW2tk-ILY0ii,0,348225983,9789127707,0,1.0628901419603312,-3.46,1682040555
Solana,SOL,0,zNZHO_Sjf,0,613955181,8175143089,0,22.511295412544317,-3.06,1682040555
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,258161973,7818345153,0,1973.8787813351514,1.68,1682040555
Chainlink,LINK,0,VLqpJwogdhHNb,0,385251875,7637911182,0,7.63860266615877,-3.54,1682040555
Polkadot,DOT,0,25W7FG7om,0,285465166,7554548838,0,6.20241208254488,-3.93,1682040555
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,4043743073,6670710473,0,1.0133542580204575,0.04,1682040555
Litecoin,LTC,0,D7B1x_ks7WhV5,0,755098957,6463092954,0,91.20249547900812,-0.40,1682040555
Shiba Inu,SHIB,0,xz24e0BjL,0,287646901,6370384916,0,0.000010805613133076,-2.60,1682040555
TRON,TRX,0,qUhEFk1I61atv,0,307827670,6124207652,0,0.06646023592042159,-1.11,1682040555
Avalanche,AVAX,0,dvUj0CzDZ,0,406559466,5604138015,0,18.63566901668067,-3.18,1682040555
Dai,DAI,0,MoTuySvg7,0,82466404,5040707542,0,1.011342226012213,-0.01,1682040555
Uniswap,UNI,0,_H5FVG9iW,0,94102267,4723619272,0,5.880143637196307,-1.02,1682040555
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,38022727,4567247021,0,28582.45544470586,-2.04,1682040555
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,190499057,3794629241,0,11.530409653464138,-3.65,1682040555
Toncoin,TON,0,67YlI0K1b,0,24362212,3385228853,0,2.2972642404486536,-0.23,1682040555
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,11144362,3140368200,0,2222.4856108277218,3.99,1682040555
Monero,XMR,0,3mVx2FX_iJFp5,0,93412285,2840649979,0,156.0213382231044,-0.36,1682040555
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,307561152,2814886662,0,20.370178177052065,-1.57,1682040555
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,64496605,2586873591,0,5.961230840143832,-4.21,1682040555
Lido DAO Token,LDO,0,Pe93bIOD2,0,79278923,2548996418,0,2.1789036772301857,-4.65,1682040555
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,159699685,2388426981,0,124.84329394735371,-1.75,1682040555
Immutable X,IMX,0,Z96jIvLU7,0,51092989,1979426802,0,0.9897134026043785,-5.79,1682040555
Stellar,XLM,0,f3iaFeCKEmkaZ,0,68121651,1953455981,0,0.09667930528563,-2.14,1682040555
